,full_text,sentiment
562,Perekonomian Indonesia masih cukup sehat dan aman dari ancaman resesi. https://t.co/SM6PGXwMOl,positive
563,"@ginger9916 @buknegilang @jokowi Dikira yang ngalamin 98 hanya kalian. Di bawah SBY, Indonesia malah lebih kebal terhadap resesi. Seharusnya pemimpin penerus SBY lebih mampu lagi. Lha kok malah kayak gini. Lalu sebagai legacy, dicari bandingannya dengan zaman kuno tahun 98. Kenapa gak tahun 55 sekalian?",neutral
564,"Haloo @budi8765 ðŸ˜ƒðŸ‘‹ Selamat membaca!\nDi tengah isu resesi global, perekonomian Indonesia, nyatanya menjadi salah satu yang terbaik di ASEAN, bahkan pertumbuhan ekonomi Indonesia pun lebih tinggi bandingkan negara Eropa dan Am..."" https://t.co/oh2WhvKyEL""",positive
565,"Stok Masih Aman, Bapanas Yakin Indonesia Tak Resesi Pangan https://t.co/FX7472gGCi",positive
566,"Dan kamu ga sadar udah jadi buzzer buat jatuhin nama besar  dan rizki yg udah kamu dapat di negeri terpayah ini.\n\nSaat negara2 besar jatuh terpuruk karena resesi global. Indonesia menjadi salah satu negara yg aman dari resesi, selain rajin nulis mestinya imbangi dgn rajin baca âœï¸",positive
567,Menko Bidang Perekonomian Indonesia Airlangga Hartarto menyampaikan bahwa Indonesia telah mengambil langkah penting untuk lolos dari resesi. Langkah yg di ambil pemerintah dapat menyelamatkan Indonesia dari jurang resesi.\n\n#BBMSubsidiUntukWongCilik\n#TingkatInflasiTerjaga https://t.co/eHzVDlIQr3,positive
568,"@kabarufo From resesi to ufo, edan indonesia tidak kekurangan konten",neutral
569,"Ditopang Oleh UMKM Dan Investasi, HIPMI Optimis 2023 Indonesia Tak AlamiÂ Resesi https://t.co/87aggR2UGU",positive
570,7 Dampak Resesi Global Terhadap Indonesia #resesi #srimulyani #indonesia  https://t.co/hNjWy9VzMM,neutral
571,"Dalam keadaan dunia resesi, Indonesia masih moncer.\nSiapa lagi kalau bukan krn Jokowi yang gak punya ijazah S2 tapi encer otaknya.\nKadrun bisa gak ?! \n\nCNBC Indonesia\nhttps://t.co/aedjG0ugTo",positive
572,"Ekonom senior Universitas Indonesia, Faisal Basri mengatakan Indonesia tidak akan mengalami krisis akibat ancaman resesi global 2023. #TempoBisnis https://t.co/4BD5x6JWDL",positive
573,Semoga upaya dari pemerintah bisa membawa kabar baik. Amin. #resesi #EKONOMI #Indonesia #G20Indonesia2022 \nhttps://t.co/XZOZIosVOT,positive
574,gue rencana kmrn ke turki sendirian tp ga sendiri bgt sih ada temen 1 biro. tapi UNTUNG GAK JADI BELI pas akhir tahun denger berita indonesia resesi. jadi lgsg duit dioper ke invest. untung gajadi ya allah,neutral
575,Sampai saat ini Indonesia masih bertahan melawan resesi dan inflasi. \n#ekonomi #indoesia #G20Indonesia2022 https://t.co/WnFowkpSFo,positive
576,"@detikcom Lembaga survei harus menjelaskan ke publik, apa yg menjadi ukuran atau parameter dlm menilai kinerja pemerintahan jokowi-maruf., agar tdk menjadi bahan bully ditengah masyarakat, thn 2023 Indonesia diprediksi akan mengalami resesi ekonomi,,??",neutral
577,"Berbagai sektor usaha sedang memasang kuda-kuda jika gelombang panas resesi mulai mendekat. Belakangan, berbagai kejadian bertaraf global seperti pandemi hingga perang antar negara mendobrak habis pertahanan ekonomi Indonesia.  https://t.co/33ZYcl8c1b",negative
578,"Resesi Mengintai Ekonomi Indonesia, Erick Thohir Sebut Tak Perlu Khawatir #UMKM #erickthohir #bumn #bkpm https://t.co/r2HC5nONHs",positive
579,"Gelombang panas resesi mulai mendekat, berikut cara untuk mengendalikan ekonomi perusahaan yang diberikan oleh Anthony Leong, Ketua Umum Perhimpunan Pengusaha Jasa Kantor Bersama Indonesia (PERJAKBI). https://t.co/ZtlvQeu5PE",neutral
580,Faisal Basri mengatakan Indonesia tidak akan mengalami krisis akibat ancaman resesi global 2023. Menurut dia krisis itu biasanya terjadi karena perpaduan antara apa yang terjadi di eksternal dan domestik.\n#EkonomiKuatNKRIJaya #indonesia #Jokowi #ekonomi\nhttps://t.co/sp4jurRCx9,positive
581,"Momok hantu resesi pun menjadi tantangan tersendiri bagi sejumlah pengusaha. Begini kata Anthony Leong, Ketua Umum Perhimpunan Pengusaha Jasa Kantor Bersama Indonesia (PERJAKBI) dalam menghadapi ekonomi yang tak pasti. https://t.co/AWy7cHfdnw",neutral
582,Bapanas Yakin Indonesia Tak Bakal ResesiÂ Pangan https://t.co/efQwc1IkTG,positive
583,"2023 Diprediksi Resesi, KFC Hingga Matahari Tetap Yakin Tambah Puluhan Gerai di Indonesia https://t.co/sLvQwOqwA0 https://t.co/6FJMTiCP8r",neutral
584,"Tahun 1998, Indonesia juga mengalami resesi ekonomi, dan terselamatkan oleh sektor pertanian dan UKM. \nSemoga untuk menghadapi resesi ekonomi dunia di tahun depan, sektor pertanian dan UKM menjadi perhatian khusus pemerintah. \n(Pemikiran sederhana saya aja) no debat.",neutral
585,I just published Indonesia Tahun 2023 Kebal Resesi? https://t.co/i3ZBTdI6qp https://t.co/GLu6mZDyv1,neutral
586,"Balik lagi, kalo masuk pajak seenggaknya masih ada potensi buat menambah gdp. Siapa tau indonesia bisa selamat resesi 2023 karna pajak sexworker. Keren banget gk tuhðŸ˜ŽðŸ‘ðŸ¼",neutral
587,"Char to see : Disaat ada ancaman resesi global, ekonomi Indonesia sering kali dapat bertahan (hanya kontraksi) karena ditopang oleh konsumsi domestik. Salah satu pendorong konsumsi domestik adalah harga komoditas terutama untuk masyakat di luar Jawa. Salahs satunya adalah CPO",positive
588,@PartaiSocmed @andi_chairil Resesi tidak masuk ke Indonesia karena perijinannya berbelit-belit dan orangnya rajin minum jamu,neutral
589,"Namun, kira-kira resesi global ini akan benar-benar terjadi, atau ketakutan semata orang?\n\nApakah Indonesia akan terpengaruh, atau selamat seperti Resesi Besar di tahun 2008?",neutral
590,"Jadi Tameng Lawan Resesi, Pentingnya Terus Dukung UMKM Indonesia https://t.co/KGkUiNtDZa https://t.co/W6IAWhgcws",neutral
591,"@convomf Gak usah stress nder, hadapi apa yg ada sekarang aja. Setahuku Indonesia juga masih insyaallah aman dari resesi.",positive
592,"Rakyat Indonesia hrs sadar, bhw mayoritas Negara2 G-20 adalah mantan Penjajah yg sdh mengeruk kekayaan alam Negara2 Berkembang selama ratusan th. Mereka juga pencetus Resesi Global krn akan terima Ukraina sbg anggota NATO yg dibalas Rusia dgn aneksasi Ukraina & Embargo BBM&Gandum",neutral
593,"Presiden ke-6 RI, Susilo Bambang Yudhoyono (SBY) merasa resah dgn resesi ekonomi dunia yg hambat upaya atasi global warming. #DemokratProPerubahan AHY Untuk Indonesia https://t.co/gPXK07JLcj",negative
594,Cebong buzzer kemana aja loh pada. Nih loh komen. Jngn hanya pintar fitnah & mutar balikkan fakta. https://t.co/tjFvV1T5Dx,neutral
595,"@zulfiarrahman @Jayandaru2020 @SuryadiGatot @Syyahrirsutan Yups , Belanda saja saat Jepang Berkuasa di Indonesia Mengalami Resesi terburuk tetapi Amerika memberikan bantuan Ekonomi eh malah menjajah kembali ðŸ¤£",neutral
596,"Hidup rakyat memang susah tapi Indonesia tidak spt Inggris yg ceweknya banyak jadi PSK krn kesulitan hidup.\nBersyukurlah kita tdk resesi. Kalau sampe resesi, mgkn akan banyak juga spt Inggris.",neutral
597,@codingfess prediksi ekonomi indonesia ditengah isu resesi 2023,neutral
598,@kokbisachannel Bila Resesi global 2023 terjadi dan berpengaruh ke Indonesia. dan relevansinya berinteraksi dgn kepemimpinan Indonesia?,neutral
599,Xi Jinping mencetak sejarah usai terpilih sebagai Sekjen Partai Komunis China. Xi pun dipastikan akan kembali duduk sebagai Presiden China periode ketiga. https://t.co/0xYRENUPWR,neutral
600,"Resesi diprediksi akan terjadi pada tahun depan, namun bagaimana dampaknya bagi Indonesia? https://t.co/RiiisfMMe1",neutral
601,"Baru ngikutin Raymond Chin yang di hujat gara gara ngasih pandangan soal Resesi 2023.\n\nDoi di cancel abis abisan, sedangkan ada 100000 tiktoker ga jelas dipuja-puja di undang ke TV / podcast.\n\nKeliatan lah ya kualitas warga net indonesia seperti apa selera nya \n\nAwOkaWokWkwOWa",neutral
602,"SE\n.\nJudule resesi, Indonesia tetap happy, gemah ripah loh jinawi"". \n.\nMakane gambare kasar erek erekan byak byuk pleketrek, coro gambare. Habis ini ditumpuki objek cilik2 sing rodo alus. \n.\nDadi ancen soro sik untuk menuju enak. Ngono filosofine lur! \n.\nAOC 100 x 100 cm https://t.co/y2mB5T9qks""",neutral
603,"Webinar â€œAncaman Resesi Global : Transisi Ekonomi Hijau di Persimpangan Jalanâ€\nKolaborasi LAB 45 dan CSIS Indonesia\n\nSenin, 24 Oktober 2022\n14:00-16:30 WIB\n\nRegistrasi sekarang: https://t.co/dKWMhB6bbH https://t.co/17nFcgAFj7",neutral
604,"@Petruk_Penipu @GunawanGiga @lembusuro98 @Pencerah___ Ditengah kondisi resesi dunia,,perekonomian Indonesia lebih baik drpd negara lain",positive
605,"Soal Resesi Global, Faisal Basri Pede Indonesia Bisa Selamat https://t.co/dgXoWAQoo8 #EkonomSeniorFaisalBasri #FaisalBasri #ResesiGlobal #Wahananewsco",positive
606,@VICE_ID Dunia??? Indonesia aja kali\nBukan krn resesi bukan krn pelecehan Indoneshit sudah nakutin bikin stress,negative
607,"Muhamad Chatib Basri menjelaskan,\nResesi artinya kita mengalami pertumbuhan ekonomi negatif, saya tidak melihat ada kemungkinan untuk Indonesia mengalami pertumbuhan ekonomi negatif, mungkin hanya akan terjadi perlambatan ekonomi"" https://t.co/lBuaeO42rQ""",positive
608,@9313Wak @mahasiswigenz @jokowi PAK SURYA PALLO MENDINGAN CABUT DARI KOALISI REZIM JOKOWI UDAH DI UJUNG TANDUK RESESI EKONOMI YG SEBENTAR LAGI MENGHANTAM INDONESIA  AKAN  MERUNTUH KAN REZIM JOKOWI  KEPERCAYAAN RAKYAT TERHADAP PEMERINTAH SUDAH PUDAR https://t.co/OEUowa3vso,negative
609,Negara lain udah mempersiapkan diri buat resesi 2023 Indonesia masih mempermasalahkan ejaan bacaan â€œQRISâ€ - KRIS - KYURIS- KYU AR IS cukkkk rapenting blas o wkwk,neutral
610,"Muhamad Chatib Basri \nResesi artinya kita mengalami pertumbuhan ekonomi negatif, saya tidak melihat ada kemungkinan untuk Indonesia mengalami pertumbuhan ekonomi negatif, mungkin hanya akan terjadi perlambatan ekonomi""\n""Disisi fisikal, prioritas sangatlah penting,+ https://t.co/gx2RfVBRnG""",positive
611,"Sebarkan kabar baik ini yuk :\nPotensi Indonesia terkena Resesi itu hanya 3%"" \nsource : Bloomberg https://t.co/QMQ0TD6K4u""",positive
612,@Mdy_Asmara1701 Nyesal Nasrun. Sudah lah Indonesia butuh pilot yg berkualitas. Bukan sekedar ngomong2 basa basi. \nNyawa taruhannya. Karena resesi di depan mata. @NasDem,neutral
613,"Emg kampret yah para finansial planner yg fear mongering tentang resesi tahun 2023. Dan rata-rata mereka yg udah settle secara finansial. Menyarankan untuk menahan uang dan membatasi konsumsi. Heeyyy.. Kalo contoh negara maju, iya itu berhasil. Tp kalo indonesia? Lawak luh..",positive
614,@sutanmangara Urus aja keluargamu manusia laknat. Sebagian besar negara mengalami resesi ekonomi. Tidak mungkin ga berdampak ke Indonesia. Keliatan bgt lo hidup dihutan bergaul dg binatang,negative
615,"ðŸ“°Kabar terbaru dari MenKeu Sri Mulyani, benarkah Indonesia tidak termasuk dalam daftar hitam dan menjadi negara cukup aman dari resesi?\n\nSimak berita selengkapnya melalui #AsetKuTerkini, dan tulis pendapatmu dikolom komentar!\n\n#AsetKu \n#AsetKuTerkini\n#ResesiGlobal\n#Resesi2023 https://t.co/MCJi5WWWUy",neutral
616,"Kita tahu kalau kita itu mampu kok sebenarnya. SDM ada, sumber daya alam juga ada. Dan yang paling penting, kreativitas mesti diasah dan kembangkan terus. Nah inilah salah satu cara menghadapi resesi dalam skala kecil\n\nGanjar Pranowo\nGanjar Untuk Indonesia ðŸ‡²ðŸ‡¨âœŠ https://t.co/Q2I5RpyRTI",neutral
617,"@Paltiwest Tetap saja salah, karena presiden itu ga ada urusannya dg pencapresan. Mending urusin tuh ekonomi yg makin nyungsep menuju resesi, atau rakyat di beberapa wilayah indonesia yg kebanjiran",neutral
618,@Mythicalforest ada baiknya untuk anak2nya untuk mempelopori semua pengusaha indonesia untuk ramai2 menghabiskan uangnya berinvestasi di ikn jika memang begitu menguntungkannya di saat resesi ini..,neutral
619,@CNNIndonesia Semoga Alloh SWT memberikan kesehatan yang baik untuk seluruh warga negara indonesia. \nSing gak jadi resesi akhirnya ada yang di ekspor,positive
620,"@detikcom Semua naik, yg gak naik cuma pendapatan. Selamat datang di gerbang resesi, dan siap2 indonesia mendaftar diri ke IMF",negative
621,"Sebenernya Indonesia cukup kuat untuk bertahan di resesi taun depan, Asalkan pertahanin laju ekonomi. Jdi klo ada yg hiperbolain resesi menjadi semenakutkan itu, dia akan memperlambat perputaran ekonomi  dngn tujuan untuk membeli properti dan saham dengan harga murah",positive
622,@CNNIndonesia Karena ekonomi Indonesia tidak begitu terintegrasi dg ekonomi dunia. Jadi dunia resesi Indonesia tetap aman. Lain dg Singapore dll.,positive
623,Dan Indonesia jauh dari resesi kata orang-orang.,positive
624,"@tvOneNews Bukan negarawan sejati, pidato seharusnya berisi bagaimana bersamaÂ² mencapai 1 tujuan mensejahterakan rakyat Indonesia yg kmdian jg bgmna menjaga ekonomi negara di masa resesi. Malah ngomongin 2024, kayak cacing kepanasan.",neutral
625,"JAKARTA, Kompas Sulawesi - Wakil Menteri Perdagangan Jerry Sambuaga menyatakan Kementerian Perdagangan akan terus menjalankan arahan Presiden Joko Widodo berjalan, sehingga ekonomi Indonesia terus tumbuh meskipun negara lain tengah mengalami resesi https://t.co/fseqF3Gwv6",positive
626,Bunga tabungan di bank kini sudah menyentuh level 0% alias tidak ada bunganya sama sekali! Bank mana saja ya? Simak selengkapnya di sini! https://t.co/XBcglmcz8D,neutral
627,"@fl0werbe4n_ Menunggu sebuah KARYA ILMIAH dengan judul IKN sukses, Resesi hilang"" atau ""IKN akan memperkuat ekonomi Indonesia menghadapi Resesi""""",neutral
628,@HartonoKetut Memang ceruk China terhadap global trade Indonesia besar selain US Japan South Korea India EU/Europe dan ASEAN tetapi tularan virus resesi China akan berdampak pada mitra dagang Indonesia - walaupun share trade thd GDP pada kisaran 20% tetapi efeknya akan spiraling,negative
629,Faisal Basri soal RI Selamat dari Resesi: Bukan Karena Hebat https://t.co/0cQVw72YGl,neutral
630,@HukumDan Alhamdulillah  sales IKN itu pemimpin HEBAT diakui dunia yg menyelamatkan Indonesia  dari jurang resesi.  Tidak seperti  sales imigran gurun yg mengobral kompensasi 15% jadi NOL https://t.co/QvwGzhEe3c,positive
631,"Rupiah Anjlok, Dana Asing Kabur, Seberapa Kuat Sistem Moneter Indonesia Melawan â€˜Eksportâ€™ Resesi Amerika Kepada Dunia? https://t.co/FIOOqssd2W https://t.co/jr5SJgk0Yt",neutral
632,@convomf Omicron XBB ikut memeriahkan resesi 2023.\nApakah akan ada event flash sal 2.0 di indonesia tahun depan ?,neutral
633,"@geloraco Lihat indonesia..meski masih pandemi..pasar penuh..tempat rekreasi penuh..restoran penuh...dijalan2 raya mobil macet dimana2..tandanya ekonomi maju...ojo dibanding2ke sama eropa , bahkan amerika dll  yg sekarang sedang resesi berat..kita hrs bersyukur masih lbh baik",positive
634,Resesi ? Mulai menghemat dan menabung sebagai ikhtiar dan berdoa aja semoga perekonomian indonesia baik2 ajaâ€¦,positive
635,"@alisyarief Jika negara2 Importir tidak lagi mengimpor dari Indonesia maka siap2 rakyat yg akan di susahkan. Pasti Ngutang jadi andalan, dan  Inflasi  pemicu resesi imbasnya  menggoyahkan kekuasaan",negative
636,"@Nalarku2 @SheMurni2 @_ekokuntadhi Maksudnya tuh dunia sdg terancam resesi global, jd Indonesia hrs bs mengantisipasinya agar tdk terseret meskipun Indonesia jg diuntungkan krn krisis energi di Eropa, export sektor energi dan Industri kimia(pupuk dan ammonia) meningkat dg harga yg fantastis (berkah windfall) ðŸ˜Œ",positive
637,"@Nalarku2 @artmasokan @SheMurni2 @_ekokuntadhi Dolar bs menguat krn lg bnyk yg simpan dolar krn berita akan bnyk negara yg kena resesi, wajar. Tp stlh dibuktikan oleh waktu, Indonesia msh aman dan IHSG kembali strong. Nanti dolar jg akan kembali lg, itupun gk terlalu penting krn patokan skrg bkn di dolar tp gairah pasar",neutral
638,"@jokowi Selagi masih ada santri, INDONESIA TETAP KUAT dan pasti Maju, \nSelagi masih ada SANTRI, INDONESIA Tidak mungkin Resesi seperti negara maju Pak De.\nðŸ‘ðŸ‘ðŸ’ªðŸ’ªðŸ’ªðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨",positive
639,"Presiden Joko Widodo mengatakan Indonesia patut bersyukur karena di tengah ancaman resesi global, pertumbuhan ekonomi masih tercatat tinggi hingga kuartal kedua. https://t.co/alAfXH8RH8",positive
640,Alasan Faisal Basri Pede Indonesia Bisa Selamat dari Resesi Global https://t.co/GJwvtpRrJJ,positive
641,@alisyarief Dasar penghianat!!! Ngarep banget indonesia terseret resesi \nTerus lo keprok tangan...\nKalo sudah nda betah di NKRI pergi saja kau angkat semua keluargamuuu!!!!!,neutral
642,Nah ini penjelasan lebih gamblang kenapa resesi di dunia ga terlalu ngaruh ke kebanyakan orang di Indonesia.,positive
643,"DPR Optimis Indonesia Siap Menghadapi Resesi Global, Mukhtarudin: Sikapi Resesi dengan Cara Positif https://t.co/pXBVugB8Mg",positive
644,Satu bulan terakhir ini banyak banget informasi beredar mengenai resesi yang akan terjadi di 2023. Sebenernya apasih resesi itu dan apa yang akan terjadi nanti?\n\nResesi sendiri terjadi dari dampak pandemi yang sekarang masih berjalan. https://t.co/8W9zPorlGL,neutral
645,"Apa Kabar Resesi Global?\nJangan sampai kata #resesi ini menghantui kita ya sampai gabisa makan dan tidurðŸ˜‚\nBersatu bersama agar Indonesia bangkitðŸ¾\nPerlambatan ekonomi ini pasti akan pulih, semuanya butuh waktu saja. \n\nTonron video lenglapnya di sini ya\nhttps://t.co/HKQY39xxZY https://t.co/GNPDnmLqXz",neutral
646,"@elkrova Lha ekonomi Indonesia kan gak terpuruk coy. Di negara2 luar udah pada pada Resesi, krisis keuangan. Untung fondasi ekonomi kita kuat. Sabar ya coy, 2 tahun lagi Jokowi mundur. Tahan tahan dulu sakit hatinya coy.. wkwkwk.",positive
647,"@NieSide27 INDONESIA tidak akan resesi, tapi lumbung padi kita mesti diisi dari sekarang.",positive
648,"5 Negara yang Diproyeksikan Terhindar dari Resesi 2023, Indonesia Masuk dalam Daftar Ini? https://t.co/xaAH6MByCb",neutral
649,"resesi itu bagian dr risiko hidup.\n\nsolusinya, manajemen keuangan.\n\ntapi, yang paling penting adalah tetap jalankan roda konsumsi.\n\nyang Allah berikan kemampuan finansial cukup,\nBELI PRODUK UMKM, BELI JUALAN SEKITAR KITA, BELI PRODUK BUATAN INDONESIA.",neutral
650,"Belajar dululah arti resesi. Klo resesi sendirian sih gak usah digubris. Turun aja sendiri dr truk sampah. Ekonomi Ind biasa2 aja. Meski susah tp masih bagus. \nIndonesia menjd titik terang di dlm kegelapan dunia""  Kata IMF.\nKlo Jkw turun, menteri turun, bubar negara ini. Faham!""",positive
651,"Heboh Ancaman Resesi 2023 di Indonesia, Prof Rhenald Kasali: Jangan Melebih-lebihkan https://t.co/rBsBHSPtjM https://t.co/8m7wDBgSfk",neutral
652,"kalau belum? coba bantu UMKM, buat UMKM.\n\npenyelamat Indonesia dari jurang resesi itu karena UMKM kita dan kita yg membelinya.\n\ninget, utamain beli produk lokal dulu ya, pertimbangin baik2 ya drpd beli impor walau murah di keranjang kuning.",neutral
